#EventTime	EventOrigin_x	EventOrigin_y	EventDestination_x	EventDestination_y
	831.334785	20	54	23	63
	833.172272	23	63	31	97
	876.588559	41	13	37	25
	877.617215	37	25	44	11
	888.407529	43	40	76	8
	907.768956	19	61	42	16
	911.123578	42	16	85	48
	918.981968	29	79	54	51
	940.147302	28	49	27	80
	948.626794	30	16	37	33
	952.727927	37	33	47	54
	974.161228	58	10	73	15
	977.642684	36	73	27	85
	978.084482	71	20	56	26
	978.887699	56	26	63	60
	983.654621	63	60	60	36
	987.186874	60	36	71	67
	989.23669	71	67	57	71
	991.232253	57	71	55	52
	995.008376	55	52	58	32
	997.713151	58	32	65	40
	999.236592	65	40	64	56
	1002.00926	64	56	75	30
	1003.705746	75	30	72	59
	1017.845967	78	18	74	8
	1018.977244	74	8	64	40
	1024.129555	64	40	69	58
	1025.488721	69	58	64	53
	1026.600096	64	53	74	83
	1032.126828	74	83	66	67
	1048.457823	80	79	80	84
	1080.525643	15	18	13	45
	1083.673768	13	45	39	97
	1086.548868	39	97	31	77
	1088.3517	31	77	33	47
	1092.134846	33	47	29	12
	1098.1089	71	8	72	7
	1114.347374	58	8	41	73
	1124.056621	62	62	62	72
	1128.904817	62	72	70	78
	1129.81297	70	78	74	60
	1145.628269	65	96	70	98
	1148.496105	70	98	68	83
	1150.556157	68	83	66	38
	1154.053777	66	38	79	4
	1184.199743	70	8	65	61
	1212.753315	33	14	18	55
	1228.919596	18	55	76	88
	1234.888756	28	19	19	5
	1237.056443	19	5	21	39
	1240.195071	21	39	27	76
	1243.277878	27	76	40	96
	1246.983038	40	96	74	98
	1285.762328	29	52	12	43
	1299.229819	12	43	44	81
	1304.927402	44	81	49	75
	1306.588143	49	75	34	80
	1308.752362	34	80	28	51
	1311.029947	28	51	38	24
	1314.932615	38	24	42	67
	1317.250553	42	67	54	92
	1318.781728	54	92	61	79
	1323.783423	70	98	72	100
	1336.828397	60	92	53	78
	1338.621719	53	78	61	18
	1342.78861	61	18	55	51
	1347.364783	55	51	51	68
	1351.186662	51	68	62	99
	1355.635433	62	99	58	93
	1357.802034	58	93	45	60
	1360.51092	45	60	53	29
	1364.552237	53	29	65	22
	1365.514369	65	22	59	37
	1367.816744	60	33	57	23
	1368.148627	57	23	68	7
	1371.360714	68	7	51	20
	1373.937659	51	20	47	56
	1377.038876	47	56	60	87
	1380.185092	60	87	68	97
	1382.378471	68	97	89	96
	1384.757142	89	96	98	3
	1480.756475	50	13	50	7
	1482.471513	50	7	39	15
	1497.018515	57	10	53	5
	1539.323848	11	18	3	33
	1542.460396	3	33	39	98
	1563.565089	53	75	41	75
	1565.577677	41	75	35	79
	1566.797006	35	79	31	47
	1569.287655	31	47	43	12
	1573.214242	43	12	61	17
	1574.779483	61	17	58	39
	1577.213654	58	39	47	71
	1587.209976	47	71	40	81
	1589.202639	40	81	48	31
	1591.554177	48	31	48	26
	1598.02757	48	26	66	7
	1633.128835	47	42	56	34
	1637.294235	71	25	80	5
	1640.147845	80	5	74	25
	1657.171668	9	27	38	81
	1665.270361	38	81	33	54
	1669.642262	33	54	39	80
	1671.45486	39	80	51	93
	1673.213406	51	93	42	85
	1677.421522	42	85	35	57
	1679.747834	35	57	46	19
	1683.925207	46	19	49	5
	1685.592344	49	5	55	18
	1687.033235	55	18	57	13
	1688.522032	57	13	50	6
	1693.228444	38	72	62	67
	1704.03903	23	76	47	96
	1746.903336	56	75	54	40
	1750.189462	54	40	59	13
	1754.896087	59	13	59	52
	1757.479116	59	52	63	87
	1791.104249	79	14	68	18
	1794.176617	68	18	51	49
	1797.149069	51	49	54	57
	1799.09619	54	57	90	15
	1804.670882	90	15	73	8
	1808.428454	73	8	82	23
	1812.953534	9	76	8	51
	1822.710938	8	51	37	97
	1826.660725	37	97	23	88
	1829.697402	23	88	30	56
	1832.538832	30	56	32	15
	1836.667946	32	15	31	30
	1838.558993	31	30	24	66
	1841.354526	24	66	29	87
	1846.845569	49	89	60	96
	1848.000515	60	96	59	88
	1851.737334	59	88	59	96
	1855.768635	59	96	65	97
	1857.827687	65	97	35	98
	1860.404204	35	98	42	75
	1863.162182	42	75	36	49
	1867.026749	36	49	43	7
	1871.077439	43	7	62	15
	1877.423511	62	15	46	15
	1880.031284	46	15	52	50
	1888.719293	58	56	58	90
	1893.355778	58	90	59	71
	1897.04089	59	71	59	97
	1999.175661	91	93	84	92
	2033.788496	78	81	53	54
	2037.291987	53	54	58	34
	2078.86416	30	16	14	25
	2080.274576	14	25	54	28
	2118.764274	39	96	43	88
	2119.149915	43	88	38	91
	2120.051016	38	91	27	57
	2121.197577	27	57	27	90
	2123.417423	27	90	31	13
	2156.892131	42	18	44	23
	2160.647917	30	78	31	30
	2164.441078	31	30	34	14
	2169.746612	34	14	42	9
	2171.979814	42	9	43	6
	2179.707154	34	95	26	99
	2183.016682	26	99	27	90
	2184.710294	27	90	19	73
	2187.707719	19	73	20	24
	2190.098122	20	24	33	53
	2198.159963	59	28	55	12
	2203.708633	34	63	42	37
	2207.635025	47	53	47	64
	2210.236728	47	64	99	16
	2218.92057	4	72	21	69
	2223.951002	44	65	36	54
	2226.609406	36	54	44	52
	2259.099422	47	56	59	27
	2263.265102	59	27	45	54
	2265.891061	45	54	59	87
	2268.48019	59	87	58	97
	2270.659114	58	97	70	97
	2271.209893	70	97	64	86
	2273.203025	64	86	74	84
	2275.340976	74	84	79	78
	2276.34669	79	78	84	77
	2281.555748	35	35	48	56
	2285.971589	48	56	59	88
	2288.089607	59	88	80	82
	2300.892312	58	50	69	42
	2301.739324	69	42	75	19
	2308.140323	22	63	25	70
	2309.186807	25	70	40	83
	2313.458965	40	83	76	85
	2321.862986	76	85	89	89
	2373.696063	26	5	18	7
	2375.289301	18	7	55	16
	2381.21504	48	29	50	79
	2444.350446	20	71	40	7
	2457.132799	40	7	41	19
	2477.697656	13	43	42	12
	2485.539002	42	12	64	17
	2608.514427	78	40	77	66
	2610.753257	77	66	88	45
	2636.524196	31	53	28	78
	2642.004348	28	78	30	50
	2644.939386	30	50	40	13
	2646.727592	40	13	58	4
	2652.505927	53	65	61	50
	2654.492203	61	50	70	53
	2658.929429	70	53	77	80
	2694.677345	35	26	33	43
	2696.280214	33	43	31	81
	2702.421652	47	82	50	73
	2705.450085	59	65	69	68
	2706.442088	69	68	66	76
	2710.221447	79	80	89	96
	2712.240837	89	96	94	49
	2789.997921	43	62	38	30
	2792.948355	38	30	43	36
	2794.58112	43	36	41	83
	2799.115514	41	83	43	76
	2805.262144	43	76	89	17
	1.615425	50	51	27	30
	4.001623	27	30	41	76
	15.24109	89	14	89	7
	52.268391	18	74	9	49
	66.975385	55	94	65	90
	68.594718	65	90	48	72
	70.876394	48	72	34	68
	73.753211	34	68	35	43
	76.401219	35	43	47	3
	80.501137	47	3	65	27
	87.391663	57	22	47	27
	88.006317	47	27	44	2
	89.303862	44	2	50	4
	122.751734	77	88	74	77
	124.625131	74	77	88	61
	154.362109	46	67	56	37
	158.834162	55	19	61	10
	162.301683	23	84	40	100
	177.101773	57	97	40	95
	179.470501	40	95	37	80
	182.303842	37	80	24	62
	185.432927	24	62	22	24
	187.652341	22	24	8	35
	192.431224	8	35	30	5
	196.658049	35	91	74	93
	207.29064	54	80	56	37
	209.872102	56	37	80	9
	269.977885	19	9	8	41
	271.989763	8	41	38	17
	302.835564	40	77	47	41
	305.536274	47	41	49	68
	308.670203	49	68	58	97
	330.469631	98	85	93	95
	345.134328	42	81	89	60
	389.130656	67	64	45	22
	404.367526	9	8	23	5
	429.094173	22	73	24	95
	432.095011	24	95	28	88
	433.152098	65	6	71	2
	440.655901	48	5	24	58
	447.990079	24	58	67	91
	452.846524	18	12	41	12
	454.985297	65	87	73	87
	456.453433	73	87	92	90
	478.974084	8	28	26	32
	481.97129	26	32	28	51
	483.630588	28	51	19	67
	493.589767	73	9	80	7
	495.348465	80	7	84	37
	504.403972	56	68	89	63
	529.236781	71	78	75	93
	529.651303	75	93	81	94
	568.72827	72	68	52	24
	571.589185	52	24	43	42
	575.16376	43	42	46	66
	598.946931	60	18	56	14
	600.13529	56	14	66	1
	602.700935	66	1	52	36
	606.442922	52	36	56	61
	608.782481	56	61	76	93
	611.567972	76	93	70	81
	614.1992	70	81	97	17
	618.09998	97	17	86	30
	646.094856	58	65	66	71
	653.282758	77	84	94	84
	663.627916	90	85	73	88
	665.165795	73	88	65	74
	666.69208	65	74	67	92
	669.084618	67	92	81	80
	744.610369	61	61	92	30
	754.959661	10	93	7	87
	759.643754	11	65	16	71
	763.195655	81	29	75	35
	803.993605	68	75	67	93
	806.663013	67	93	55	81
	820.556751	26	30	36	20
	824.621822	49	87	47	79
	837.879573	81	85	70	81
	840.321763	70	81	74	89
	847.901958	17	5	24	17
	850.568294	24	17	19	21
	915.375191	80	88	48	82
	918.515048	48	82	36	35
	922.742494	36	35	35	55
	925.538962	35	55	55	87
	930.993169	69	94	74	71
	934.164116	24	31	39	75
	951.292096	73	5	72	12
	953.107303	72	12	75	24
	953.781885	75	24	62	24
	955.217222	62	24	62	28
	962.923698	76	89	72	71
	967.082794	72	71	81	76
	971.510516	78	94	88	55
	1010.356484	61	81	75	86
	1020.36477	24	21	40	38
	1021.41301	40	38	93	27
	1031.261362	93	27	89	25
	1037.66873	52	12	56	25
	1040.818067	56	25	54	52
	1042.850419	54	52	63	66
	1046.449144	63	66	78	85
	1055.571282	45	43	47	69
	1057.982562	47	69	51	90
	1060.046212	51	90	34	69
	1062.227838	34	69	44	45
	1065.895743	44	45	45	77
	1068.509604	45	77	56	93
	1071.229253	56	93	53	84
	1073.260675	53	84	42	65
	1074.615463	42	65	30	62
	1076.887466	30	62	28	30
	1079.487261	28	30	43	43
	1082.434383	43	43	38	66
	1085.072635	38	66	50	94
	1087.289312	50	94	50	78
	1089.568527	50	78	58	67
	1091.116871	58	67	45	60
	1092.507219	45	60	33	24
	1102.447769	58	16	76	1
	1171.145917	23	24	5	9
	1176.546885	64	80	72	85
	1245.571047	13	47	22	93
	1251.928415	56	91	54	65
	1252.958884	54	65	46	72
	1254.663161	46	72	54	88
	1261.759886	47	35	47	53
	1263.766747	47	53	38	61
	1266.303767	38	61	54	27
	1310.454189	63	8	58	45
	1318.89876	11	73	16	85
	1326.668976	37	56	41	68
	1327.147553	41	68	55	32
	1329.621772	55	32	86	24
	1336.978528	80	26	81	3
	1338.723962	81	3	79	25
	1342.496119	79	25	77	35
	1343.918952	77	35	71	47
	1344.93907	71	47	85	89
	1356.266718	64	62	73	93
	1357.648369	73	93	71	82
	1359.699345	71	82	66	51
	1361.609558	66	51	74	2
	1364.821532	74	2	74	28
	1367.286777	74	28	80	54
	1373.30164	34	28	34	47
	1377.195662	34	47	40	87
	1379.858899	40	87	56	68
	1384.880132	19	67	21	94
	1390.374886	21	94	19	81
	1461.348584	90	90	87	92
	1605.238108	91	89	92	95
	1621.179891	29	8	15	9
	1626.708755	94	84	90	72
	1628.174331	90	72	89	36
	1631.804489	19	57	24	70
	1646.833241	51	8	70	12
	1666.580187	71	56	65	46
	1672.840747	25	46	42	59
	1675.06092	42	59	76	85
	1688.245981	75	55	70	44
	1689.809021	70	44	57	48
	1693.546302	54	39	60	2
	1701.413948	12	70	21	55
	1705.07884	21	55	32	11
	1710.235266	63	8	85	16
	1713.769076	85	16	81	41
	1734.206188	97	78	81	65
	1740.294651	9	65	12	71
	1743.636046	12	71	37	72
	1749.216461	37	72	43	50
	1752.089132	43	50	70	31
	1757.845487	70	31	68	17
	1759.868828	68	17	88	59
	1808.533596	27	48	39	89
	1809.876091	39	89	25	67
	1906.809485	67	65	63	74
	1924.300068	70	87	69	95
	1926.115473	69	95	68	77
	1935.372806	26	48	34	57
	1939.918471	61	52	20	73
	1941.74158	20	73	35	77
	1946.517076	35	77	38	29
	1951.031806	38	29	47	64
	1953.630255	47	64	58	83
	1958.776591	58	83	89	30
	2009.140908	75	93	74	84
	2014.378497	64	80	73	67
	2019.294202	74	64	82	76
	2022.829485	83	74	89	37
	2025.652997	89	40	86	39
	2028.613623	74	32	90	52
	2069.322348	75	13	90	20
	2107.081579	89	12	73	10
	2115.609607	47	22	42	43
	2117.801423	42	43	35	30
	2132.119925	14	36	18	26
	2134.977775	18	26	18	66
	2141.280256	18	66	70	82
	2146.055651	53	85	64	71
	2148.420067	65	70	72	7
	2151.271824	72	7	88	66
	2176.666512	72	92	56	83
	2178.788128	56	83	55	48
	2181.954054	55	48	66	59
	2185.344996	66	59	57	69
	2233.278526	30	78	27	55
	2235.214672	27	55	8	55
	2237.802599	8	55	56	46
	2247.778172	29	42	45	45
	2249.209318	45	45	31	71
	2253.440379	31	71	14	45
	2256.752315	14	45	66	69
	2315.159178	23	19	27	60
	2317.525278	27	60	42	86
	2328.012463	9	47	25	26
	2332.05328	79	84	25	66
	2358.690794	62	57	76	92
	2363.090611	76	92	97	84
	2399.250431	64	69	60	57
	2400.15592	60	57	82	60
	2402.328456	82	60	87	61
	2435.886787	77	63	60	49
	2447.345218	13	47	0	0
	2469.32509	11	31	60	86
	2476.280656	60	86	46	77
	2477.899924	46	77	40	66
	2479.525137	40	66	50	65
	2480.267144	50	65	40	78
	2481.651804	40	78	43	61
	2483.583914	43	61	32	34
	2516.721312	60	75	45	67
	2520.441817	45	39	47	32
	2568.518518	81	91	71	87
	2569.398667	71	87	74	73
	2677.025196	34	83	56	85
	2764.056502	83	11	92	11
	2770.159385	84	6	87	41
	2774.864546	86	30	79	34
	2779.151338	30	47	38	34
	2782.117478	38	34	47	86
	2798.008146	15	29	52	40
	2825.780227	74	61	98	72
	2836.145109	88	93	79	91
	2841.121956	79	91	84	86
	2842.836213	84	86	85	95
	2853.861735	62	57	62	57
	1.695556	49	48	43	51
	4.861993	43	51	78	80
	7.12717	78	80	83	77
	37.255054	33	48	61	60
	43.463685	43	26	41	8
	68.094679	67	93	9	10
	76.259135	91	79	88	71
	77.117155	88	71	88	84
	78.296032	88	84	73	79
	81.261926	73	79	75	30
	96.644054	12	53	28	99
	141.13452	6	8	10	51
	145.446691	10	51	26	64
	150.321506	26	64	39	28
	160.530699	39	28	31	48
	162.63175	31	48	44	26
	165.754164	44	26	55	2
	173.929738	38	87	27	93
	176.436821	27	93	83	79
	208.430173	27	18	45	25
	208.817667	45	25	35	18
	211.483873	35	18	32	27
	212.771903	32	27	60	19
	221.338154	58	7	38	22
	224.717935	38	22	34	35
	226.442154	34	35	40	19
	227.699963	40	19	59	35
	229.445266	59	35	50	21
	230.493411	50	21	64	19
	249.373849	41	11	36	5
	253.814696	63	94	61	81
	254.721827	61	81	58	83
	256.440901	58	83	32	76
	258.063485	32	76	39	26
	264.847271	62	18	73	25
	270.547544	86	16	86	26
	376.110583	15	5	18	23
	379.868556	18	23	52	45
	461.002644	38	15	36	20
	463.067929	36	20	25	47
	465.724528	25	47	31	60
	470.017759	31	60	42	20
	474.796274	62	19	75	4
	476.787422	75	4	77	13
	532.329688	17	86	9	49
	538.88638	40	75	65	64
	544.179035	39	66	46	93
	545.570114	46	93	70	95
	565.095671	72	96	71	97
	566.409836	71	97	83	91
	583.038508	24	57	26	81
	586.183471	26	81	25	62
	589.068375	25	62	36	23
	592.748717	36	23	61	24
	598.635739	17	43	16	80
	602.344822	16	80	18	69
	620.607021	54	16	41	7
	623.180096	41	7	29	20
	628.341401	29	20	60	21
	632.839931	60	21	74	7
	635.510446	74	7	81	7
	755.451091	28	68	29	50
	758.410154	29	50	25	32
	760.148237	25	32	11	35
	773.177129	35	15	46	29
	774.362212	46	29	39	9
	776.652316	39	9	27	7
	781.62042	27	7	11	19
	789.801191	33	8	67	7
	798.499849	32	37	43	33
	833.096195	62	41	68	54
	834.005299	68	54	70	83
	857.694934	38	83	37	36
	861.614038	37	36	39	61
	863.490142	39	61	38	85
	868.694936	38	22	64	53
	889.02363	67	19	72	12
	893.136438	72	12	70	4
	894.295435	70	4	63	20
	899.504669	63	20	31	32
	902.697657	31	32	43	22
	904.609876	43	22	64	24
	905.271148	64	24	57	8
	909.076458	57	8	70	4
	910.997372	70	4	65	20
	914.594821	65	20	76	56
	920.060903	13	49	65	32
	928.457219	82	33	77	50
	955.096864	34	21	58	28
	958.076093	37	51	32	70
	959.746197	32	70	6	55
	964.689415	6	55	48	96
	1048.116423	36	23	61	14
	1052.558637	59	20	67	19
	1056.157873	32	65	39	68
	1059.010956	39	68	95	93
	1065.426244	95	93	75	76
	1071.094493	71	80	79	98
	1117.572473	8	70	39	72
	1123.52765	41	56	16	55
	1131.077926	32	25	33	8
	1133.440017	33	8	26	11
	1136.704235	26	11	28	24
	1138.681709	28	24	39	76
	1147.088599	72	68	70	57
	1149.03353	70	57	63	64
	1153.77022	63	64	61	24
	1158.213341	61	24	64	53
	1160.109718	64	53	73	73
	1164.401164	73	73	69	76
	1165.764676	69	76	79	76
	1195.893298	52	36	34	55
	1198.353817	34	55	58	20
	1203.230117	58	20	86	25
	1207.698481	15	95	61	75
	1212.767107	33	24	20	35
	1217.364734	20	35	34	26
	1224.47084	34	26	59	23
	1228.392086	59	23	55	49
	1231.222238	55	49	71	54
	1233.007013	71	54	66	25
	1235.64991	66	16	57	23
	1238.808293	57	23	67	24
	1239.257682	67	24	60	23
	1241.462793	60	23	62	25
	1246.218486	62	25	63	10
	1250.569366	26	82	9	50
	1264.090335	67	71	63	93
	1267.150439	63	93	65	87
	1269.435543	65	87	61	87
	1270.727647	61	87	67	96
	1273.855121	67	96	69	77
	1274.764225	69	77	68	68
	1279.653475	69	66	59	62
	1281.712621	59	62	43	72
	1283.079767	43	72	38	27
	1286.329871	38	27	35	54
	1290.484975	35	54	37	81
	1292.160142	37	81	35	48
	1293.713246	35	48	37	11
	1299.412416	23	81	31	80
	1302.828798	31	80	57	70
	1305.943786	62	75	67	91
	1307.69558	67	91	9	5
	1382.722814	41	23	64	23
	1391.086975	26	69	21	50
	1392.467223	21	50	42	75
	1397.616534	34	83	79	88
	1453.412931	23	15	12	50
	1457.20683	12	50	26	85
	1460.316739	26	85	73	91
	1466.57508	11	12	6	31
	1472.150902	27	20	62	26
	1490.527668	42	39	56	46
	1495.911962	56	46	72	23
	1500.874704	72	23	67	15
	1502.461678	67	15	76	9
	1504.290477	76	9	71	7
	1505.738715	71	7	61	10
	1507.179844	61	10	56	23
	1509.190341	56	23	59	16
	1515.071448	59	16	71	70
	1519.308095	71	70	70	48
	1521.169726	70	48	61	66
	1524.735195	61	66	71	47
	1526.382731	71	47	67	26
	1607.181079	20	21	30	20
	1609.250638	30	20	40	25
	1614.412937	47	53	52	40
	1616.085083	52	40	40	13
	1620.454187	40	13	28	36
	1622.984291	28	36	16	59
	1636.690116	50	94	62	94
	1641.32222	62	94	67	99
	1642.912324	67	99	65	91
	1645.255428	65	91	56	85
	1647.462532	56	85	36	80
	1651.034678	36	80	42	73
	1654.169988	49	91	67	98
	1669.970064	70	74	63	80
	1672.311147	63	80	60	86
	1674.87223	60	86	72	98
	1677.524334	72	98	75	98
	1692.286598	77	95	91	94
	1692.999723	91	94	91	85
	1697.811438	18	17	24	14
	1700.775033	24	14	34	35
	1706.903609	61	36	89	69
	1711.926016	94	72	76	86
	1714.136621	76	86	73	55
	1718.972965	33	55	32	39
	1721.93409	32	39	92	88
	1738.720609	43	32	39	31
	1744.036713	39	31	39	23
	1746.915127	39	23	34	62
	1749.374273	34	62	32	86
	1752.741377	32	86	74	94
	1827.447371	39	72	45	54
	1832.435537	45	54	84	10
	1844.935508	11	52	27	18
	1852.227535	27	18	38	24
	1854.722478	38	24	54	17
	1862.29894	54	17	42	35
	1864.80396	42	35	55	44
	1865.787946	55	44	60	16
	1871.929694	68	16	59	30
	1875.324436	59	30	69	17
	1878.430344	69	17	73	24
	1926.32665	34	25	30	21
	1929.772613	42	29	59	31
	1934.858595	78	33	90	58
	1948.913038	67	77	65	60
	1950.900178	65	60	65	28
	1952.26667	65	28	60	17
	1957.606288	60	17	63	74
	1959.624452	63	74	47	49
	1961.887769	47	49	54	45
	1963.341983	54	45	60	89
	1966.038185	60	89	38	76
	1968.674039	38	76	36	88
	1971.262532	36	88	18	85
	1973.486415	18	85	12	31
	1977.988928	12	31	34	17
	1982.625604	34	17	66	18
	1985.681791	66	18	87	25
	1996.636899	54	17	41	42
	1998.222888	41	42	47	76
	2006.657058	68	81	61	66
	2010.037999	61	66	64	78
	2016.727013	64	78	72	58
	2022.251654	72	58	91	38
	2029.980858	74	22	70	31
	2031.422184	70	31	74	66
	2033.676671	74	66	63	76
	2036.380311	63	76	73	90
	2055.429365	28	30	23	39
	2056.103615	23	39	31	55
	2057.881719	31	55	27	48
	2061.556057	32	23	5	2
	2065.862801	67	96	67	87
	2071.337066	78	68	91	75
	2073.628968	92	76	90	58
	2144.529452	41	52	40	26
	2148.492981	40	26	53	49
	2150.505921	53	49	59	17
	2153.306498	59	17	67	14
	2158.490572	67	14	44	34
	2161.932086	44	34	38	44
	2165.170817	38	44	62	11
	2170.36238	62	11	56	33
	2174.25592	56	33	72	22
	2182.510169	88	43	74	47
	2189.441573	70	13	64	14
	2191.526451	64	14	61	29
	2194.497236	61	29	59	5
	2288.374582	35	8	39	16
	2292.403581	67	75	38	53
	2295.739706	38	53	13	68
	2324.392349	48	33	47	53
	2326.403342	47	53	57	74
	2333.669684	58	70	40	83
	2337.128402	40	83	57	18
	2393.027729	70	30	88	37
	2436.05135	65	95	54	95
	2448.322464	17	7	8	15
	2450.540946	8	15	26	8
	2452.571403	26	8	24	18
	2456.714065	24	18	16	49
	2458.567808	16	49	38	67
	2507.90303	77	90	68	91
	2510.105634	68	91	96	99
	2514.8858	72	95	64	95
	2515.888383	64	95	68	86
	2516.779987	68	86	39	91
	2520.48757	39	91	13	81
	2526.007379	72	13	75	43
	2528.541073	75	43	78	69
	2537.733072	44	38	41	12
	2540.645676	41	12	59	14
	2543.170259	59	14	43	39
	2555.781843	78	29	95	24
	2557.95541	95	24	89	59
	2703.181919	24	78	22	16
	2714.355812	29	20	33	53
	2715.681202	33	53	52	81
	2727.728846	70	85	64	93
	2762.816826	71	94	79	88
	2783.160543	59	97	35	77
	2786.532626	35	77	21	56
	2793.572791	21	56	73	36
	0.486166	50	51	33	37
	36.510827	34	79	29	42
	38.935952	29	42	30	13
	41.65716	30	13	11	54
	53.076389	62	97	93	96
	58.280303	38	65	33	68
	60.063386	33	68	11	56
	71.755865	37	86	30	74
	73.871948	30	74	28	48
	78.175031	28	48	28	26
	80.641114	28	26	24	69
	83.567197	24	69	8	43
	108.551619	48	17	38	18
	109.584718	38	18	20	13
	113.137035	20	13	4	42
	115.548915	4	42	15	47
	117.534162	15	47	19	12
	125.841672	27	23	33	88
	129.610293	33	88	59	98
	130.381694	59	98	30	94
	134.063578	30	94	9	70
	136.378748	9	70	11	33
	144.495697	56	70	82	79
	157.859561	28	74	32	61
	159.908644	32	61	25	65
	161.436727	25	65	29	94
	163.634893	29	94	39	89
	189.582584	10	53	14	13
	193.505859	14	13	5	55
	197.281831	5	55	20	95
	209.076808	13	60	44	31
	213.888594	44	31	57	47
	215.029932	57	47	64	58
	218.390968	64	58	70	35
	233.326716	64	14	40	18
	235.849356	40	18	26	11
	237.52358	26	11	11	49
	242.896218	11	49	20	49
	245.014153	20	49	34	47
	247.544055	34	47	25	20
	252.530703	38	21	61	32
	255.54933	36	65	30	73
	257.095413	30	73	28	50
	260.141517	28	50	9	53
	273.345082	14	15	21	8
	277.611589	21	8	27	84
	281.065403	27	84	63	78
	285.751431	63	78	65	34
	291.602796	67	33	72	44
	293.384183	72	44	70	49
	295.409509	70	49	70	84
	297.738943	70	84	80	86
	299.481562	80	86	77	86
	301.37987	77	86	81	74
	304.135596	82	60	82	51
	343.39767	74	85	52	54
	347.957144	52	54	60	83
	350.290195	60	83	67	85
	353.496699	67	85	41	80
	356.069721	41	80	8	51
	363.797184	8	51	21	24
	366.817386	21	24	27	30
	368.14283	27	30	30	7
	410.810303	76	78	10	10
	411.913159	78	72	91	87
	418.126353	91	87	87	75
	420.858257	13	31	91	89
	426.096692	70	80	90	79
	435.998963	29	55	31	74
	456.22289	24	22	10	59
	457.95628	10	59	28	87
	464.182237	28	87	38	23
	469.799915	38	23	68	18
	476.357565	19	90	6	72
	484.960197	36	15	10	50
	489.549086	10	50	17	30
	491.590578	17	30	41	28
	519.867411	66	18	68	29
	522.245551	68	29	69	49
	524.270245	69	49	70	49
	544.658708	17	86	26	66
	547.592791	26	66	20	22
	552.567895	20	22	3	9
	585.320955	56	67	43	33
	587.012284	43	33	66	27
	591.851488	66	27	68	55
	594.46384	68	55	62	86
	597.248612	62	86	69	88
	602.237455	73	74	77	62
	604.095893	24	31	29	22
	605.815976	29	22	28	6
	621.060494	91	93	91	92
	622.752987	91	92	92	47
	627.88994	72	74	75	81
	642.808393	21	50	7	55
	643.948205	7	55	30	85
	647.484021	30	85	40	66
	650.48378	40	66	64	38
	651.723041	64	38	65	19
